Year,Abkhazia,Afghanistan,Akrotiri and Dhekelia,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Rep.,Chad,Channel Islands,Chile,China,Christmas Island,Cocos Island,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czech Rep.,Czechoslovakia,Denmark,Djibouti,Dominica,Dominican Rep.,East Germany,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Eritrea and Ethiopia,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,"Hong Kong, China",Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.","Korea, United",Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nagorno-Karabakh,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,Northern Cyprus,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,Saint-Pierre-et-Miquelon,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Serbia excluding Kosovo,Seychelles,Sierra Leone,Singapore,Slovak Republic,Slovenia,Solomon Islands,Somalia,Somaliland,South Africa,South Ossetia,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Transnistria,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,USSR,Uzbekistan,Wallis et Futuna,Vanuatu,Venezuela,West Bank and Gaza,West Germany,Western Sahara,Vietnam,Virgin Islands (U.S.),Yemen Arab Republic (Former),Yemen Democratic (Former),"Yemen, Rep.",Yugoslavia,Zambia,Zimbabwe
1964,,846.2672818,,2473.6971,3214.436609,,,4826.488113,,,7452.885451,2087.186995,,13329.89726,11705.63362,3242.020735,16708.0202,13372.46701,734.0626968,6130.21461,3632.583029,12089.40942,1972.054066,1012.246002,29189.2796,,2323.02389,2029.362919,1018.748809,3277.005382,,,4721.863908,719.565222,376.0991915,492.1909301,1452.690342,14510.89933,727.6495053,,1162.472889,1285.508501,,4694.222513,567.7721533,,,2566.85756,1750.414737,872.8345291,2513.68622,,3680.523875,2192.294859,6502.154178,5087.169603,,10268.34191,,13937.78018,3019.733192,,1769.272036,,4227.098943,1838.784687,4047.704772,752.2870542,434.8703467,,6090.031223,478.7694151,,,2130.131128,10042.2193,12197.96542,,,7256.213394,604.6269347,2597.427065,13844.3692,1189.009647,,6709.760932,,,,,2978.562062,,666.6379016,659.0902763,2049.281321,1572.87027,,2326.638723,5559.560736,8362.477399,12133.87365,754.7324385,809.5845474,4320.58269,8253.134279,7131.74042,7627.418821,7981.80674,8821.596841,5596.179519,7803.680953,,2671.520268,5306.95394,970.1401946,,1396.145746,1321.705052,,,91341.82533,,889.9652191,3907.389629,5814.815906,472.3235646,645.9002004,12161.3767,,8441.869293,19273.35177,,3972.983927,1624.242244,390.2178813,2149.867226,,532.1724691,2301.608577,,,1252.616968,2555.211984,,5213.601444,,3126.339072,,1121.783975,5518.981863,,1596.535169,536.6341441,691.5359648,,3855.431123,,661.3681554,12287.87795,,,14107.05469,4222.446551,1053.887279,1251.083771,,,,,13355.33569,2902.512253,870.8437414,,3810.205248,1325.882421,2187.332874,5235.974859,1717.621926,,5788.405243,5278.676878,5793.243477,,3469.501712,5326.915931,7830.910969,451.8523297,,,,,,2281.787,,,,1197.783516,13089.09887,1668.632452,7465.673528,,,5964.679963,1114.891798,3827.089677,7578.137275,8786.397278,,1216.287303,,6380.017449,,1794.35374,6765.927648,1094.231406,1785.068598,,,2139.389556,14622.40763,21712.09454,2272.842973,2465.245254,3401.847362,763.2382601,1088.709678,,1218.929018,,,,5217.560614,1912.763387,2919.572553,5003.030475,,,868.2877755,4862.009902,,13465.99369,20243.97875,5603.147316,,1755.02312,,,9244.188757,2368.288113,,,780.9018341,,,,837.0420207,,1599.107767,535.4854749
1965,,845.2206617,,2563.945574,3327.99122,,,5102.210214,,,8022.442672,2178.763371,,13739.92688,11964.2821,3384.26602,17609.59195,13810.41979,758.0844826,6806.042783,3791.96443,12406.28806,2008.959321,1039.340013,29846.80828,,2380.764374,2063.898566,1034.373864,3261.050722,,,4970.48803,740.9826899,380.0788042,502.0202275,1455.607964,15198.11009,741.2465009,,1146.841218,1264.434252,,4632.335272,617.7634995,,,2591.012402,1714.180233,861.8789297,2537.541404,,3885.682359,2055.671207,6612.807673,5033.962064,,10574.6228,,14476.64509,3013.921482,,1500.696072,,4498.486643,1912.855486,4132.170158,844.8722379,451.1699641,,6357.234396,496.714438,,,2013.006466,10540.93525,12650.59193,,14652.17835,7803.242688,649.5203834,2711.39048,14414.59188,1170.788701,,7316.291964,,,,,3055.198484,,699.0760241,692.2396185,2213.573935,1556.302812,,2438.226421,6199.221492,8403.477994,12794.8827,707.3629879,802.6382632,4717.811036,8758.219026,7225.829286,7773.758741,8462.282335,9011.540421,5915.466663,8170.007443,,2853.277262,5539.799205,950.1632152,,1452.073355,1374.805634,,,84952.1083,,898.146833,4078.828307,6229.756158,472.446674,638.980903,15128.27641,,8812.26054,19349.15509,,4040.596068,1583.083978,431.9465195,2245.030909,,528.4971047,2452.021782,,,1406.613497,2570.01935,,5384.967492,,3263.508766,,1155.338433,5612.903757,,1612.120262,537.2515842,696.3443812,,4010.167635,,665.639933,12809.27416,,21036.52924,14730.24819,4478.933287,1109.424736,1303.642655,,,,,13982.32813,2842.572434,885.8107496,,4025.804525,1432.515945,2253.936264,5430.595213,1753.005985,,6052.025449,5667.6641,6211.834545,,3717.107358,5628.672846,8174.496113,471.6157626,,,,,,2277.885646,,,,1254.590654,14304.44216,1681.14756,7592.724172,,,5836.111995,1176.510592,4181.248306,7804.175584,8935.923965,,1111.442231,,6625.405496,,1870.485715,7136.520325,1102.423994,1860.806617,,,2410.438931,15172.4752,22190.77302,2185.21227,2664.066573,3551.10512,767.493011,1140.354963,,1350.379489,,,,5393.579459,1989.81662,2918.403639,5222.540945,,,861.751682,5075.333023,,13724.35271,21209.93252,5605.106723,,1832.02564,,,9424.824301,2457.423548,,,764.6560554,,,,843.3371477,,1841.719086,552.3734493
1966,,833.6140562,,2660.074837,3070.753392,,,5308.136181,,,7955.974182,2258.724219,,13860.95806,12549.33397,3508.468943,18377.28507,14286.4804,752.5969218,7057.569286,3931.129929,12720.17707,2049.493677,1051.665607,33531.53243,,2493.241562,2154.285064,1119.013121,3385.404102,,,5325.953431,737.8321956,387.4684,511.0505235,1495.909892,15884.83624,754.1742728,,1116.06553,1215.213814,,5044.562145,657.1427738,,,2657.978405,1847.269099,897.0837121,2606.334098,,4049.721543,2120.459315,6902.40937,5193.194658,,10972.00996,,14769.04015,3025.893896,,1649.861264,,4480.751904,1879.126168,4271.860621,869.1795647,459.1286091,,6590.545575,505.4764881,,,1960.746928,10753.82335,13187.0502,,15501.46369,8093.554906,733.4587701,2881.801768,14731.37375,1138.507697,,7717.141926,,,,,3169.151143,,700.5300859,723.4820539,2277.617302,1514.230852,,2489.668568,6250.402238,8854.418758,13701.27415,698.3967547,794.0593863,5047.516721,8969.670663,7267.288501,7880.400909,8351.317535,9503.610165,6029.785542,8957.28044,,2812.0199,5743.110426,1038.147867,,1596.727768,1511.675179,,,86817.70825,,907.1285234,4110.991504,6477.877608,459.6855208,738.9271243,17346.1915,,9135.671441,19340.04205,,4217.550175,1581.858455,463.4386481,2297.58791,,539.1782165,2704.072631,,,1393.989593,2419.018626,,5584.869468,,3383.279886,,1189.063722,5858.715602,,1660.757306,542.4754186,655.1467109,,4057.530314,,699.9144625,13041.29814,,19726.05188,15384.75074,4481.544569,1072.442086,1231.204035,,,,,14420.76981,2913.996957,932.8546855,,4200.790293,1484.363316,2219.580474,5724.341356,1775.281584,,6378.941971,5911.266372,6572.88424,,3845.987836,6234.446773,8474.500991,490.5900295,,,,,,2254.524196,,,,1327.903536,15958.98799,1678.352465,7925.240391,,,5835.741739,1232.608624,4527.162094,8097.451214,9327.264357,,1241.966412,,6773.610634,,1799.120742,7582.37058,1064.710318,1789.810932,,,2448.889151,15224.84627,22533.03847,1944.511571,2821.247376,3681.431056,840.3351177,1231.341652,,1437.087957,,,,5550.353028,1991.338849,3175.940329,5414.208754,,,888.693356,5261.598286,,13912.62647,22263.22366,5737.162718,,1899.261176,,,9259.599402,2552.070185,,,749.3611672,,,,852.7000667,,1695.379518,543.3213978
1967,,836.1971382,,2760.196931,3246.991771,,,5522.776375,,,8052.953021,2333.60693,,14526.12465,12834.6024,3624.784015,19318.1061,14804.6727,721.1860862,7788.544085,4061.457335,13149.04119,2099.158522,1035.831411,37252.41713,,2586.886053,2172.352423,1214.709294,3429.864357,,,5577.0028,794.8265597,412.9775136,523.4323142,1508.453148,16076.58803,765.8281051,,1136.056615,1196.810565,,5106.654313,622.4543444,,,2678.729839,1876.029643,861.5932424,2677.939642,,4161.727834,2052.050473,6960.297861,5690.268015,,11399.44489,,15155.33531,3020.050513,,1653.723003,,4579.074215,1814.880728,4358.595393,915.5960025,468.7949699,,6809.03968,516.1186438,,,2170.073285,10921.63626,13683.80676,,14244.02282,8358.761987,734.7829124,3029.799086,14745.62561,1125.69716,,8056.346033,,,,,3242.531147,,708.7595409,752.6235227,2325.092727,1452.057666,,2538.269358,6197.962814,9326.64467,13319.89568,738.5974559,762.4317721,5464.095552,8521.871132,7655.568963,8010.804808,8393.741404,10022.40131,6124.703451,9847.788607,,2741.796252,5933.509802,1056.736457,,1684.123223,1594.310938,,,80894.88326,,915.9052548,4444.343948,6006.983042,498.6390265,713.6036483,18772.75169,,9438.543233,19163.00329,,4252.921536,1634.047282,495.5147806,2277.742396,,545.0098873,2878.912966,,,1421.145193,2475.387562,,5754.733883,,3495.444607,,1226.04113,5907.850937,,1711.04477,566.6691539,661.1412589,,3793.694753,,676.4422254,13626.75809,,20213.73265,14463.91893,4643.393534,1054.384891,1014.514104,,,,,15219.56939,4720.942687,942.4082588,,4421.009084,1511.981089,2299.376311,5788.09333,1814.12743,,6557.152776,6361.517993,6929.277714,,4021.175739,6470.866545,8755.453226,510.9637142,,,,,,2019.422175,,,,1384.840593,16903.04886,1612.404632,7991.707066,,,5708.003004,1206.043465,4977.41854,8412.902397,9405.489397,1304.598869,1284.73318,,7114.477971,,1696.777862,7993.512294,1135.514326,1687.997641,,,2613.101665,15599.66549,22966.14432,2029.965926,3042.692096,3803.480282,848.2186575,1295.46066,,1477.59676,,,,5621.368472,1932.360167,3234.136083,5593.704166,,,908.9185217,5436.034255,,14142.85089,22495.68006,5444.61962,,1962.226732,,,9541.474188,2649.715007,,,637.1232887,,,,862.4421463,,1777.077318,569.7950712
1968,,845.0799786,,2859.812013,3519.794116,,,5346.627499,,,8284.391228,2445.955988,,15088.55836,13335.55703,3799.295438,20153.21704,15319.70109,772.1398151,8306.964284,4256.991938,13647.19609,2206.039106,1048.782081,37319.00537,,2740.717287,2199.574574,1319.177585,3666.978272,,,5639.346751,810.7609805,400.0258938,533.1696574,1575.871751,16658.21328,776.9146642,,1122.2077,1165.850943,,5189.48029,594.2723847,,,2770.645778,1827.896396,871.2142266,2749.044956,,4346.334259,2258.478255,7047.518642,5265.765454,,11893.045,,15706.49227,2999.577888,,1607.656829,,4690.395874,1806.233441,4345.968225,935.8254628,466.8707813,,7136.853751,514.0002132,,,2290.592972,11122.84283,14146.1486,,15788.21439,8486.706601,721.3352147,3134.35871,15479.66627,1108.413401,,8581.631293,,,,,3466.05318,,716.2907294,762.759347,2302.610729,1477.584466,,2594.598173,6269.778873,9403.183999,12441.43872,739.1181132,827.2856015,6118.784634,9761.325118,8253.107201,8298.635201,9488.733031,10694.07481,6328.339587,10991.99599,,2396.393098,6219.172407,1096.541208,,1866.237992,1767.771262,,,80502.14146,,924.9129318,4596.577322,6583.23202,485.5675973,726.3530409,24313.51227,,9892.951994,19989.64977,,4306.215683,1707.699011,476.6135516,2416.927235,,553.2428355,3158.658251,,,1523.617519,2262.621208,,6036.640588,,3663.72912,,1262.518897,5981.883312,,1762.619144,615.8989961,691.4888788,,3726.618959,,668.4853773,14442.48603,,22370.05555,14279.12289,4559.440491,1040.125784,978.6826141,,,,,15456.44256,8348.983868,981.7547938,,4607.852306,1543.6843,2318.866664,5568.881524,1848.05358,,6900.037897,6918.30301,7191.445931,,4202.492027,6461.499881,9176.975335,531.6154808,,,,,,2129.525746,,,,1440.23876,17910.56394,1668.22492,8091.852627,,,6044.751327,1304.023132,5566.626571,8777.18413,9523.351327,1324.794265,1278.432413,,7256.575637,,1753.217766,8374.242965,1192.496077,1744.145488,,,2428.328658,16136.68748,23522.13088,2030.102558,3243.558274,3986.594849,865.714502,1361.448726,,1511.874905,,,,5895.02905,2088.68455,3363.338744,5863.007184,,,904.5963414,5697.746421,,14651.00736,23268.21419,5475.229744,,2056.69608,,,9904.458467,2750.957407,,,609.8831494,,,,870.2525116,,1753.08087,561.2217442
1969,,837.6207743,,2956.93736,3747.744528,,,5408.119396,,,8870.893961,2456.958013,,15647.10938,14125.31596,3816.384847,21216.83633,15864.95424,766.6898484,8904.398502,4276.140087,14520.74226,2275.298299,1052.798147,37886.60383,,2794.619722,2426.350377,1424.213956,3909.480446,,,5868.78268,817.4292907,388.1019804,527.465753,1620.996093,17286.99329,787.6932711,,1154.800664,1219.07003,,5283.392753,627.7842411,,,2871.629193,1807.691411,925.0605442,2822.365762,,4501.736219,2245.002583,7774.11674,5116.290408,,12144.16425,,16649.14337,2992.698291,,1731.828269,,4801.949129,1893.553435,4339.024791,896.3910274,473.9354522,,7168.955655,521.7780449,,,2300.619267,12201.15061,15000.57485,,14827.4797,9060.22066,773.5636168,3254.080441,16383.40656,1114.105253,,9410.705522,,,,,3565.695126,,723.1320892,786.6500606,2421.62923,1493.511052,,2523.459811,6867.090317,9647.235758,12659.10905,770.9968771,911.0912795,6729.717083,9816.705467,8710.470752,8411.623606,10418.86731,11274.39824,6706.971011,12218.47929,,2485.396125,6247.146536,1126.707878,,2115.060986,2002.831664,,,75675.70985,,934.0947285,4651.532907,6555.044096,481.6496014,756.5230511,26443.62322,,9937.450957,22105.34353,,4750.185864,1733.681157,493.7452673,2495.556012,,538.4889852,3350.192862,,,1476.669491,2339.481127,,6222.436443,,3680.208746,,1299.597759,6598.614569,,1815.237159,673.3064394,706.5031669,,3756.410859,,685.3144759,15304.89773,,24974.4159,15586.75554,4709.940629,987.3475535,1210.32842,,,,,16050.29629,10208.30508,1017.79554,,4826.574419,1634.49139,2345.986662,5555.296381,1878.292959,,6778.281725,7079.032443,7688.132017,,4496.75559,6661.294845,9218.253802,572.5761172,,,,,,2168.357518,,,,1496.123551,18751.91109,1515.397885,8926.1214,,,5885.654688,1400.451859,6236.47401,8962.512606,10505.2074,1245.955542,1094.014922,,7441.40345,,1812.225529,9039.406707,1213.164954,1802.847906,,,2464.775787,16733.04025,24527.55211,2324.057635,3453.029812,4004.52674,855.2692446,1426.508711,,1631.709377,,,,6058.540892,2118.726647,3449.458765,5889.379266,,,974.5991982,5723.375152,,14850.48521,23669.41055,5756.434143,,2065.947195,,,9897.565723,2840.536496,,,644.5736816,,,,880.6561463,,1695.412241,609.8170463
1970,,833.3159234,,3066.022933,4003.57359,,32386.85136,5651.882867,5689.456544,3948.938441,9212.30291,2621.394192,4223.842296,16273.14214,15078.76996,4071.803026,19420.83648,16484.33688,785.1407936,9712.47609,4562.328184,15379.70523,2345.39737,1047.170296,39545.78763,835.9147218,2869.460317,2523.607029,1532.709932,4184.068238,3299.708927,48558.10599,6162.468503,809.7494639,483.3198441,472.6200887,1635.982295,17487.45713,798.3034154,21365.83298,1179.308104,1215.75278,,5294.516362,685.3505745,,,2987.809194,1894.286984,897.414334,2896.111331,2386.787246,4665.440252,2367.242927,8085.730664,4854.329087,6323.937994,12359.08198,,16877.41804,3554.430339,2747.607712,1861.467559,,4988.613457,1977.007569,4301.249437,860.3631495,490.3814538,,7648.750454,539.884229,,,2538.955129,13162.24522,15703.71339,,14559.83071,9691.638496,674.9260176,3613.630466,17009.19436,1197.145138,,10150.88383,16156.0976,2079.72079,,,3700.249771,,733.7115926,809.4135787,2489.759701,1530.68617,,2518.489865,7317.4379,9581.972224,13532.83678,791.1163005,986.7327483,7246.994783,9511.458829,8867.964988,8583.645321,10928.84292,11788.23346,7416.689094,13374.86201,,2147.053028,6665.24766,1170.439889,5062.665601,2261.676508,2141.387164,,,110805.2333,,943.4225206,5470.687438,6827.407617,480.9806821,782.6080535,26914.42679,35730.9283,10602.53211,22298.67123,8453.490305,4940.590009,1784.131241,488.7188396,2587.356704,699.7269551,559.0742938,3765.122907,,,1604.039712,2292.457581,,6450.929177,3428.191649,3926.513103,19522.50563,1339.737767,6863.110234,5848.659297,1869.140153,693.1211068,724.4376542,,3673.779185,6312.44465,689.7311517,16036.47361,10117.71483,31456.12375,15150.92549,4605.69919,995.5515523,1542.252837,,,,,16288.7192,10251.6266,1093.770729,26849.86316,4976.351463,1771.099345,2426.645304,5823.864669,1893.597824,,7076.38633,7769.405655,8357.396868,80244.49873,4591.191254,6729.782266,9835.201435,616.3824718,,,2818.719559,3120.624249,,2376.549794,,,18027.87432,1550.804549,19938.92397,1597.177294,9283.91172,,,6160.630223,1425.827037,6993.761447,9121.124006,10926.29303,1266.603808,1162.594196,,7668.605316,,1687.88763,9469.633593,1244.908087,1679.153412,4958.818153,,3111.991308,17422.22714,25862.8192,2155.321098,3756.758229,4272.536642,877.543692,1477.261574,,1558.82432,,,,6324.936642,2199.314601,3524.40755,6283.536194,4841.536871,2323.531552,960.9680438,6106.421967,13677.04279,15154.18472,23345.77367,5979.128626,,2204.214297,,,10325.6696,2931.074659,,,641.0578419,,,,1041.097391,,1722.478096,720.2585284
1971,,773.6951378,,3188.577281,3559.349909,,32191.43469,5526.211396,5475.317858,4138.469595,9408.191221,2664.763312,4567.57149,16633.1259,15779.07374,4139.16814,19229.52315,17331.75586,731.0845025,9814.376701,4637.80869,15899.65951,2403.225173,1024.931274,40491.02566,828.2822104,2906.438176,2790.002474,1769.339168,4554.847155,2922.080565,51244.66328,6328.504247,831.900334,510.5063363,449.4749441,1649.528841,18229.64274,730.4616311,21137.5471,1117.8699,1211.693363,,5664.808116,699.9755192,,,3095.90301,2167.202633,928.8337636,3049.901177,2114.748818,4833.791375,2364.510617,8939.271567,5155.903955,7126.250791,12726.07613,,17230.20387,3679.338897,2922.623597,2002.267507,,5122.723955,2022.673347,4370.835014,779.607161,500.2659193,,7775.293643,550.7665065,,,2657.581101,13420.39361,16284.71702,,15778.50851,10478.0332,728.4544169,3670.066155,17382.08251,1253.210094,,10842.06206,17882.74703,2231.372786,,,3831.065181,17447.53418,741.4704083,773.8101009,2540.959949,1613.192538,,2528.59403,7668.227854,9982.612568,15128.82588,779.2945166,1023.356482,7933.355106,9823.295663,9088.501753,8722.356972,11752.58804,11939.21503,7329.118401,13824.23536,,2120.33511,6775.519488,1203.439351,4837.571378,2937.811087,2319.112689,,,111654.8313,,952.8707875,5845.609237,7047.881655,426.3142135,797.2085759,24603.66083,35592.90682,10777.94354,22667.93419,8844.094267,5462.125518,1812.574462,544.8469957,2713.466565,719.2437056,565.5884292,3885.876309,,,1593.131651,2371.811808,,6486.919282,3469.530121,3991.474497,20383.40368,1380.614318,7587.589635,5984.781528,1924.992644,722.1440971,733.810838,,3665.840526,6615.427854,668.17635,16602.53791,10647.82109,32333.81445,15674.73716,4678.347952,1028.966229,1679.523549,,,,,17044.2903,10029.299,1069.979786,25883.17232,5234.488375,1839.658112,2465.478829,5916.936797,1940.37988,,7522.538545,8334.24931,8743.883966,80293.69108,4605.38558,7598.175313,9997.917916,605.8374872,,,3025.975004,3240.582774,,2420.943339,,,18200.41255,1597.294719,22166.85848,1547.205504,10263.93427,,,6975.210514,1390.695858,7704.604615,9391.969294,12079.68763,1251.523535,1165.646435,,7817.805088,,1754.250556,9918.210638,1210.749793,1745.172934,5250.974776,,3080.012509,17592.17828,26593.26926,2278.411047,4141.44224,4343.222752,886.772556,1503.774105,,1631.684499,,,,6346.118443,2386.272825,3744.166828,6387.492875,5247.66632,2350.793715,964.150114,6207.448418,13239.25583,15399.07625,23744.67179,5916.949801,,2240.68147,,,10428.92807,3029.872801,,,657.6807327,,,,1196.789514,,1672.755856,760.0218046
1972,,739.9811058,,3313.422188,4182.663766,,33080.00823,5473.288005,6031.553821,4333.744533,9443.038526,2653.313401,4939.758007,16788.62948,16661.6256,4121.38303,18152.43763,18268.65839,630.2336265,9853.806374,4617.88103,16672.14356,2616.696579,1085.796879,40824.24744,807.6225858,2980.331339,2860.16975,2263.611114,4985.711467,2878.504978,54117.15906,6597.494398,854.7359763,464.0995039,421.6240257,1684.146528,18970.57086,691.5225913,21720.12835,1070.013275,1104.103987,,5494.024437,702.9432554,,,3264.660041,1937.577675,904.8960685,3213.152683,1889.71577,5118.146939,2378.201111,9164.090127,5305.445256,7624.588571,13108.4536,,18059.77757,3694.212352,3118.605232,2189.874499,,5280.99471,2024.008147,4520.246008,672.4122571,514.3242082,,7741.884888,566.2439442,,,2797.759484,14358.8759,16840.55416,,14567.15624,11401.94841,756.0868363,3741.226071,18016.18027,1178.223708,,12129.80305,18676.02423,2404.583938,,,4031.408271,,741.6662307,820.2245876,2439.146406,1654.456946,,2529.842345,8315.928145,10168.65611,15798.06362,757.8544476,1111.107907,8985.001142,9202.012294,9530.772896,9003.324437,12786.93223,12269.27378,7433.889293,14778.78636,,2110.856309,6746.406547,1222.359968,5315.884246,3002.05114,2458.070522,,,109347.867,,962.4132478,6095.312282,7486.384341,496.5815922,803.0054535,21011.49721,35543.7705,10731.63304,23883.19799,9344.183089,5599.495457,1748.562982,584.6219709,2849.09478,719.3213789,581.3688761,4129.491285,,,1586.851781,2575.484158,,6809.40669,3495.176267,3974.323995,21153.40615,1421.741975,7778.414017,6076.25135,1930.194975,724.9178037,725.046779,,3746.080948,6938.730432,674.7881296,16935.57273,11045.68301,32001.30686,16046.03728,4688.593267,954.2092363,1698.388838,,,,,17809.79818,10618.03855,1049.938981,28494.55189,5364.249663,1898.542817,2523.337977,5937.827283,1989.37407,,8006.506993,9022.247417,9123.041742,81068.89506,5047.658563,8011.414402,9954.959025,590.5806638,,,3182.978186,3291.34907,,3012.804078,,,18788.21673,1532.985254,24837.42865,1597.712056,10522.06749,,,7221.749947,1353.759762,8597.756202,9674.167626,12383.4862,864.9742531,1254.576127,,7765.962636,,1668.28556,10638.75131,1213.39553,1659.652775,5504.437533,,3364.836625,17610.5099,27195.11304,2742.03436,4589.726221,4324.560863,915.9850592,1524.358936,,1649.660188,,,,6619.551419,2753.285994,3879.150411,6360.0472,5635.859059,2349.435505,950.735869,6180.776355,12703.61046,15895.11641,24654.03512,5703.408898,,2231.053746,,,10505.25966,3133.409277,,,699.5016441,,,,1265.047031,,1773.498265,799.3621758
1973,,803.4865369,,3478.459169,4194.603349,6284.325892,33951.78928,5722.023726,6214.206074,4597.830045,9633.499469,2849.086258,5344.091474,17429.71805,17379.3273,4425.476369,19144.3247,19043.08006,619.9132487,9990.788652,4958.608124,17639.58142,2724.536587,1081.867638,41017.63913,789.3196803,3107.443984,2930.942731,2658.429173,5558.500196,2997.166613,56943.89817,6822.385269,798.6326432,496.1096636,567.9272426,1671.327347,20081.30717,682.0672706,23461.37814,1096.596972,1026.421357,,5094.38258,738.2193831,,,3415.452816,1669.686958,955.9229375,3382.104859,1888.607909,5367.226539,2453.101203,9390.849385,5683.943407,7845.86974,13457.94085,,18627.44319,3753.600355,3355.959573,2390.390311,,5768.629785,2040.463053,4607.168923,700.1448275,519.4614793,,8313.114403,571.89981,,,3059.316869,15235.13292,17597.07666,7212.763005,15221.11457,12250.83886,765.5715707,3950.024529,18778.22631,1174.719719,,12566.69731,19700.50741,2622.897394,3896.923912,,4218.986875,,758.7032822,818.9802413,2456.517678,1712.591502,,2558.708461,9128.670355,10663.66869,16670.02132,774.3754393,1244.572459,9504.146716,10452.86737,9822.547143,9586.348635,13012.37764,13133.74758,7959.550493,15742.87517,,2140.756861,7244.185395,1240.760201,6310.514966,3331.857928,2844.097165,,,96344.50795,2626.946524,971.7396762,6395.096187,7460.562689,612.0345182,759.5072486,20259.77075,35541.62861,11523.45902,25579.14322,9940.465504,5738.051214,1663.951214,616.2776468,3185.697405,713.057855,554.3020172,4531.305134,5921.849219,10528.11169,1462.949975,2864.232184,,7130.335646,4682.784463,4267.566687,22368.22025,1464.194259,7970.885651,6207.291674,1959.406351,744.855688,708.8039341,,3762.115465,7284.653351,656.9811803,17681.37332,11405.40514,27196.04128,16823.02457,4785.638485,774.2432715,1796.080975,,,,6284.325892,18501.34844,8849.078262,1096.248127,34014.91329,5546.031259,1975.712543,2642.34371,6078.654114,2107.615308,,8533.519956,10026.71305,9611.774982,82057.80511,5004.190937,8201.281326,10689.47865,591.2516231,,,3312.084817,3308.586124,,2648.4974,,3667.69868,20073.89493,1459.78484,28873.35397,1463.614435,10782.42898,,,7727.838842,1373.080801,9392.458901,9932.092651,12689.90726,929.9494697,1201.48101,,7943.166859,,1481.652774,11481.02039,1240.693361,1473.985748,5758.362368,,3451.35456,18333.02235,27851.75724,2413.963012,5071.82716,4643.645536,914.855883,1633.637271,1244.572459,1546.842592,,1874.543142,,6663.400326,2673.629277,3938.355812,6829.318796,6025.655732,3114.289382,927.2531095,6636.820578,19448.86083,16924.42926,25741.99907,5737.311618,,2395.670473,2360.208538,2282.111632,10971.98513,3233.642368,,,729.165805,,,,1388.200101,,1704.463445,804.1890995
